target,timestamp,time,realTime
"http://curiosiphi:3001/watDiv_100",41625,308,308
"http://curiosiphi:3001/watDiv_100",41628,308,308
"http://curiosiphi:3001/watDiv_100",41867,308,308
"http://curiosiphi:3001/watDiv_100",41867,309,309
"http://curiosiphi:3001/watDiv_100",41937,308,307
"http://curiosiphi:3001/watDiv_100",41943,312,311
"http://curiosiphi:3001/watDiv_100",42176,307,307
"http://curiosiphi:3001/watDiv_100",42176,308,308
"http://curiosiphi:3001/watDiv_100",42244,306,306
"http://curiosiphi:3001/watDiv_100",42262,311,311
"http://curiosiphi:3001/watDiv_100",42484,307,306
"http://curiosiphi:3001/watDiv_100",42485,308,308
"http://curiosiphi:3001/watDiv_100",42552,307,307
"http://curiosiphi:3001/watDiv_100",42571,308,308
"http://curiosiphi:3001/watDiv_100",42794,307,307
"http://curiosiphi:3001/watDiv_100",42794,308,308
"http://curiosiphi:3001/watDiv_100",42861,308,307
"http://curiosiphi:3001/watDiv_100",42879,307,307
"http://curiosiphi:3001/watDiv_100",43104,308,308
"http://curiosiphi:3001/watDiv_100",43104,308,308
"http://curiosiphi:3001/watDiv_100",43168,306,306
"http://curiosiphi:3001/watDiv_100",43187,307,306
"http://curiosiphi:3001/watDiv_100",43413,308,308
"http://curiosiphi:3001/watDiv_100",43414,308,308
"http://curiosiphi:3001/watDiv_100",43476,306,306
"http://curiosiphi:3001/watDiv_100",43495,306,306
"http://curiosiphi:3001/watDiv_100",43722,307,307
"http://curiosiphi:3001/watDiv_100",43723,309,308
"http://curiosiphi:3001/watDiv_100",43784,306,306
"http://curiosiphi:3001/watDiv_100",43804,308,307
"http://curiosiphi:3001/watDiv_100",44030,307,307
"http://curiosiphi:3001/watDiv_100",44036,312,312
"http://curiosiphi:3001/watDiv_100",44097,313,313
"http://curiosiphi:3001/watDiv_100",44112,307,307
"http://curiosiphi:3001/watDiv_100",44344,308,308
"http://curiosiphi:3001/watDiv_100",44345,313,313
"http://curiosiphi:3001/watDiv_100",44405,307,307
"http://curiosiphi:3001/watDiv_100",44420,307,307
"http://curiosiphi:3001/watDiv_100",44654,308,308
"http://curiosiphi:3001/watDiv_100",44656,310,310
"http://curiosiphi:3001/watDiv_100",44713,307,306
"http://curiosiphi:3001/watDiv_100",44728,307,307
"http://curiosiphi:3001/watDiv_100",44962,306,306
"http://curiosiphi:3001/watDiv_100",44964,307,307
"http://curiosiphi:3001/watDiv_100",45022,307,307
"http://curiosiphi:3001/watDiv_100",45039,308,308
"http://curiosiphi:3001/watDiv_100",45271,306,306
"http://curiosiphi:3001/watDiv_100",45271,308,308
"http://curiosiphi:3001/watDiv_100",45337,313,313
"http://curiosiphi:3001/watDiv_100",45347,307,307
"http://curiosiphi:3001/watDiv_100",45580,308,307
"http://curiosiphi:3001/watDiv_100",45580,307,307
"http://curiosiphi:3001/watDiv_100",45646,307,307
"http://curiosiphi:3001/watDiv_100",45656,308,308
"http://curiosiphi:3001/watDiv_100",45889,307,307
"http://curiosiphi:3001/watDiv_100",45890,309,309
"http://curiosiphi:3001/watDiv_100",45954,307,307
"http://curiosiphi:3001/watDiv_100",45967,309,308
"http://curiosiphi:3001/watDiv_100",46198,307,307
"http://curiosiphi:3001/watDiv_100",46199,307,307
"http://curiosiphi:3001/watDiv_100",46265,307,307
"http://curiosiphi:3001/watDiv_100",46277,307,307
"http://curiosiphi:3001/watDiv_100",46509,308,308
"http://curiosiphi:3001/watDiv_100",46510,308,308
"http://curiosiphi:3001/watDiv_100",46574,308,307
"http://curiosiphi:3001/watDiv_100",46586,307,306
"http://curiosiphi:3001/watDiv_100",46817,305,305
"http://curiosiphi:3001/watDiv_100",46818,308,307
"http://curiosiphi:3001/watDiv_100",46883,308,308
"http://curiosiphi:3001/watDiv_100",46895,308,308
"http://curiosiphi:3001/watDiv_100",47127,308,308
"http://curiosiphi:3001/watDiv_100",47127,308,308
"http://curiosiphi:3001/watDiv_100",47192,308,308
