target,timestamp,time,realTime
"http://curiosiphi:3001/watDiv_100",60984,307,307
"http://curiosiphi:3002/watDiv_100",60984,306,306
"http://curiosiphi:3002/watDiv_100",60986,308,308
"http://curiosiphi:3001/watDiv_100",61296,306,306
"http://curiosiphi:3002/watDiv_100",61299,309,309
"http://curiosiphi:3000/watDiv_100",61897,908,908
"http://curiosiphi:3000/watDiv_100",61898,907,907
"http://curiosiphi:3001/watDiv_100",62205,306,306
"http://curiosiphi:3002/watDiv_100",62206,307,307
"http://curiosiphi:3002/watDiv_100",62208,307,307
"http://curiosiphi:3002/watDiv_100",62208,306,306
"http://curiosiphi:3002/watDiv_100",62514,307,307
"http://curiosiphi:3002/watDiv_100",62515,308,308
"http://curiosiphi:3002/watDiv_100",62518,306,306
"http://curiosiphi:3001/watDiv_100",62523,310,310
"http://curiosiphi:3001/watDiv_100",62833,312,312
"http://curiosiphi:3001/watDiv_100",62834,307,307
"http://curiosiphi:3001/watDiv_100",62835,307,307
"http://curiosiphi:3001/watDiv_100",62836,307,307
"http://curiosiphi:3002/watDiv_100",63151,309,309
"http://curiosiphi:3002/watDiv_100",63155,306,306
"http://curiosiphi:3002/watDiv_100",63157,309,309
"http://curiosiphi:3001/watDiv_100",63159,314,314
"http://curiosiphi:3002/watDiv_100",63468,306,305
"http://curiosiphi:3002/watDiv_100",63469,308,308
"http://curiosiphi:3002/watDiv_100",63469,308,308
"http://curiosiphi:3000/watDiv_100",64063,909,909
"http://curiosiphi:3001/watDiv_100",64374,309,309
"http://curiosiphi:3002/watDiv_100",64375,308,308
"http://curiosiphi:3002/watDiv_100",64377,307,307
"http://curiosiphi:3002/watDiv_100",64691,308,308
"http://curiosiphi:3001/watDiv_100",64692,311,310
"http://curiosiphi:3000/watDiv_100",64978,907,907
"http://curiosiphi:3002/watDiv_100",65291,308,308
"http://curiosiphi:3001/watDiv_100",65292,308,308
"http://curiosiphi:3000/watDiv_100",65292,908,907
"http://curiosiphi:3001/watDiv_100",65603,306,306
"http://curiosiphi:3000/watDiv_100",65891,908,908
"http://curiosiphi:3002/watDiv_100",66200,306,306
"http://curiosiphi:3001/watDiv_100",66200,307,307
"http://curiosiphi:3000/watDiv_100",66204,907,907
"http://curiosiphi:3000/watDiv_100",66799,907,907
"http://curiosiphi:3001/watDiv_100",67109,308,308
"http://curiosiphi:3001/watDiv_100",67110,310,310
"http://curiosiphi:3000/watDiv_100",67114,907,906
"http://curiosiphi:3002/watDiv_100",67422,307,307
"http://curiosiphi:3002/watDiv_100",67423,307,307
"http://curiosiphi:3000/watDiv_100",67707,907,907
"http://curiosiphi:3000/watDiv_100",68617,907,907
"http://curiosiphi:3000/watDiv_100",68617,909,908
"http://curiosiphi:3000/watDiv_100",68622,907,907
"http://curiosiphi:3000/watDiv_100",68622,909,909
"http://curiosiphi:3001/watDiv_100",68925,307,307
"http://curiosiphi:3002/watDiv_100",68925,306,306
"http://curiosiphi:3001/watDiv_100",68931,308,308
"http://curiosiphi:3002/watDiv_100",68932,306,306
"http://curiosiphi:3002/watDiv_100",69235,308,308
"http://curiosiphi:3002/watDiv_100",69236,310,310
"http://curiosiphi:3001/watDiv_100",69237,305,305
"http://curiosiphi:3001/watDiv_100",69239,306,306
"http://curiosiphi:3002/watDiv_100",69543,306,306
"http://curiosiphi:3001/watDiv_100",69544,306,306
"http://curiosiphi:3001/watDiv_100",69547,308,308
"http://curiosiphi:3002/watDiv_100",69548,308,307
"http://curiosiphi:3002/watDiv_100",69852,307,307
"http://curiosiphi:3002/watDiv_100",69853,308,308
"http://curiosiphi:3001/watDiv_100",69854,307,307
"http://curiosiphi:3002/watDiv_100",69856,308,308
"http://curiosiphi:3001/watDiv_100",70165,307,307
"http://curiosiphi:3001/watDiv_100",70166,308,308
"http://curiosiphi:3001/watDiv_100",70167,308,308
"http://curiosiphi:3001/watDiv_100",70168,309,309
"http://curiosiphi:3001/watDiv_100",70481,307,307
