target,timestamp,time,realTime
"http://curiosiphi:3000/watDiv_100",58279,908,908
"http://curiosiphi:3002/watDiv_100",58594,309,309
"http://curiosiphi:3002/watDiv_100",58595,313,313
"http://curiosiphi:3002/watDiv_100",58595,309,309
"http://curiosiphi:3002/watDiv_100",58596,312,312
"http://curiosiphi:3002/watDiv_100",58905,306,306
"http://curiosiphi:3001/watDiv_100",58907,307,307
"http://curiosiphi:3000/watDiv_100",59506,906,906
"http://curiosiphi:3000/watDiv_100",59510,911,911
"http://curiosiphi:3001/watDiv_100",59828,306,306
"http://curiosiphi:3002/watDiv_100",59828,307,307
"http://curiosiphi:3001/watDiv_100",59828,308,308
"http://curiosiphi:3001/watDiv_100",60137,307,306
"http://curiosiphi:3002/watDiv_100",60138,308,308
"http://curiosiphi:3000/watDiv_100",60429,907,907
"http://curiosiphi:3001/watDiv_100",60740,308,307
"http://curiosiphi:3001/watDiv_100",60741,307,307
"http://curiosiphi:3002/watDiv_100",60742,309,309
"http://curiosiphi:3002/watDiv_100",60743,308,307
"http://curiosiphi:3002/watDiv_100",61057,309,308
"http://curiosiphi:3002/watDiv_100",61058,312,312
"http://curiosiphi:3002/watDiv_100",61059,312,312
"http://curiosiphi:3002/watDiv_100",61060,312,312
"http://curiosiphi:3002/watDiv_100",61374,308,308
"http://curiosiphi:3002/watDiv_100",61377,306,306
"http://curiosiphi:3002/watDiv_100",61381,313,313
"http://curiosiphi:3002/watDiv_100",61381,311,311
"http://curiosiphi:3002/watDiv_100",61688,305,305
"http://curiosiphi:3001/watDiv_100",61689,306,306
"http://curiosiphi:3001/watDiv_100",61693,313,313
"http://curiosiphi:3001/watDiv_100",62001,307,307
"http://curiosiphi:3000/watDiv_100",62290,908,907
"http://curiosiphi:3001/watDiv_100",62599,308,308
"http://curiosiphi:3001/watDiv_100",62600,307,307
"http://curiosiphi:3001/watDiv_100",62911,307,307
"http://curiosiphi:3000/watDiv_100",63201,909,909
"http://curiosiphi:3000/watDiv_100",63201,907,907
"http://curiosiphi:3001/watDiv_100",63510,306,306
"http://curiosiphi:3001/watDiv_100",63510,307,307
"http://curiosiphi:3002/watDiv_100",63513,309,309
"http://curiosiphi:3002/watDiv_100",63513,310,310
"http://curiosiphi:3002/watDiv_100",63820,309,309
"http://curiosiphi:3001/watDiv_100",63821,307,307
"http://curiosiphi:3001/watDiv_100",63822,307,307
"http://curiosiphi:3002/watDiv_100",63822,307,307
"http://curiosiphi:3001/watDiv_100",64136,307,307
"http://curiosiphi:3002/watDiv_100",64137,307,307
"http://curiosiphi:3002/watDiv_100",64138,308,308
"http://curiosiphi:3000/watDiv_100",64736,908,908
"http://curiosiphi:3002/watDiv_100",65047,308,308
"http://curiosiphi:3001/watDiv_100",65048,307,307
"http://curiosiphi:3001/watDiv_100",65048,306,306
"http://curiosiphi:3002/watDiv_100",65049,307,306
"http://curiosiphi:3001/watDiv_100",65364,307,307
"http://curiosiphi:3001/watDiv_100",65365,307,307
"http://curiosiphi:3001/watDiv_100",65366,308,308
"http://curiosiphi:3002/watDiv_100",65367,310,310
"http://curiosiphi:3001/watDiv_100",65685,310,310
"http://curiosiphi:3001/watDiv_100",65686,309,309
"http://curiosiphi:3002/watDiv_100",65687,308,308
"http://curiosiphi:3002/watDiv_100",65687,309,309
"http://curiosiphi:3001/watDiv_100",65998,306,306
"http://curiosiphi:3002/watDiv_100",65999,308,308
"http://curiosiphi:3002/watDiv_100",66000,309,309
"http://curiosiphi:3002/watDiv_100",66001,311,311
"http://curiosiphi:3002/watDiv_100",66318,310,310
"http://curiosiphi:3001/watDiv_100",66320,306,306
"http://curiosiphi:3002/watDiv_100",66320,307,307
"http://curiosiphi:3002/watDiv_100",66629,307,307
"http://curiosiphi:3000/watDiv_100",66918,909,908
"http://curiosiphi:3002/watDiv_100",67230,308,308
"http://curiosiphi:3002/watDiv_100",67231,306,306
"http://curiosiphi:3002/watDiv_100",67232,309,309
